X,Y,Env,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L80,L81,L82,L83,L84,L85,L86,L87,L88,L89,L90,L91,L92,L93,L94,L95,L96,L97,L98,L99,L100
497758.2833,4977697.972,5,2,1,0,2,2,2,2,2,2,1,2,0,1,0,2,0,2,2,0,0,1,2,2,1,0,0,1,0,0,0,1,0,0,1,0,2,1,1,1,1,2,0,0,0,1,2,2,0,0,1,0,2,1,1,2,1,0,2,0,0,1,2,2,1,0,0,1,1,0,1,1,1,1,1,2,2,2,1,1,2,0,1,2,1,0,1,1,0,0,1,1,0,0,1,0,2,0,1,0,0
480794.2343,4977849.093,5,2,1,2,2,1,2,0,2,2,1,1,0,0,1,2,2,0,1,2,2,1,0,1,1,1,0,2,2,0,1,0,0,2,0,1,0,0,2,1,1,0,2,1,1,1,2,1,1,0,0,0,2,2,0,2,1,1,1,2,0,1,1,1,1,0,1,1,2,1,0,0,2,1,0,1,2,2,2,1,0,0,2,0,1,1,0,0,1,0,2,2,2,0,0,0,2,1,1,2,1
548590.1233,4978668.663,0,0,2,1,2,0,1,1,1,1,2,0,0,2,0,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,1,1,0,0,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,1,0,1,1,1,1,2,1,1,2,1,0,2,0,2,1,0,0,1,0,0,1,0,0,2,1,0,1,1,0,0,2,0,2,2,2,1,1,1,2,0,2,2,1,0,0,1,2,2,1,2
491162.2418,4932492.559,0,0,2,2,1,0,2,2,1,2,1,0,1,0,1,0,1,1,1,1,2,2,2,2,1,2,0,1,1,1,2,1,1,2,0,1,2,1,2,1,0,1,1,1,0,0,1,2,2,0,1,2,2,2,2,1,2,1,1,1,2,1,1,0,1,2,2,2,1,0,1,1,1,1,1,2,0,0,1,1,2,2,0,0,0,0,1,2,1,2,2,2,1,1,1,0,0,1,2,1,1
536307.9842,4981349.154,5,2,2,1,2,1,1,1,2,1,1,2,1,2,0,1,1,0,1,1,2,0,1,1,0,0,1,0,1,0,1,2,0,2,1,0,2,0,2,2,1,0,1,2,1,2,1,2,1,0,0,0,2,0,1,0,0,1,0,1,1,0,1,2,2,0,1,0,0,2,0,1,0,1,2,2,0,2,1,1,2,2,2,2,2,0,0,1,0,0,2,1,2,0,0,0,0,0,1,1,0
527777.7477,4993303.976,5,2,2,1,1,1,2,2,1,2,2,1,1,2,1,0,0,2,0,1,2,1,2,0,0,0,0,1,2,1,0,1,1,1,0,1,0,1,1,1,1,0,2,2,2,2,2,1,0,2,0,2,1,0,1,2,0,1,0,2,1,0,2,2,1,0,1,0,0,2,1,1,1,1,1,1,0,0,2,1,1,2,2,0,0,0,2,1,1,2,1,0,1,1,1,1,0,2,2,0,1
490657.3574,4944886.767,5,1,2,1,1,2,2,2,2,2,1,0,1,1,0,2,0,0,1,1,2,1,0,2,2,0,1,1,2,1,0,1,1,2,0,2,1,2,1,0,1,1,1,2,1,0,1,2,2,0,0,1,1,1,0,2,0,1,2,1,0,1,1,0,1,1,2,0,2,2,0,0,2,0,0,2,0,1,1,2,0,2,2,1,0,1,0,1,0,0,2,2,0,1,1,0,1,1,2,2,0
498091.0278,4953096.797,5,1,1,2,0,1,1,2,0,2,0,2,1,1,0,2,1,0,1,1,1,2,2,1,1,0,2,2,0,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,0,2,0,0,1,1,1,2,1,0,1,1,2,2,2,1,1,2,1,0,2,1,1,2,1,0,2,1,0,0,1,1,1,1,2,1,1,0,1,0,2,0,2,1,1,2,2,2,1,0,0,1,1,1,1,0
539904.9489,4990922.699,5,2,1,2,1,1,0,0,2,2,2,0,1,2,2,1,1,0,2,1,2,1,2,0,1,0,0,1,2,2,0,2,0,2,1,1,2,2,2,0,1,0,1,1,1,1,2,1,0,1,1,0,2,0,1,1,0,0,1,1,0,1,0,2,1,2,1,1,0,1,2,0,0,2,1,0,0,1,0,1,1,2,2,2,0,1,2,2,1,2,0,1,1,1,0,2,0,2,1,2,0
513075.0801,4966170.143,5,2,2,2,1,2,1,2,1,2,2,1,0,2,1,2,1,1,1,1,0,2,0,1,1,2,2,1,2,0,1,2,0,2,0,2,2,0,2,1,0,1,1,2,0,0,2,0,1,0,0,0,2,0,1,2,0,0,1,2,0,1,2,2,0,0,0,1,2,2,0,2,2,1,1,2,0,1,2,1,1,2,1,0,1,0,0,0,0,2,2,2,0,0,1,2,1,0,2,2,1
550371.722,4962294.832,5,0,2,1,0,1,1,2,0,2,1,1,0,2,0,2,2,0,2,0,2,0,2,0,0,1,2,1,1,2,0,2,0,1,1,1,0,1,2,0,0,0,1,2,2,0,2,2,0,2,2,2,2,2,2,1,1,0,0,0,0,2,1,1,2,0,0,2,0,2,0,2,2,0,0,1,0,2,1,1,0,2,2,2,2,0,0,0,1,2,0,2,0,1,0,0,1,0,2,2,2
563037.1818,4956700.312,0,1,0,1,2,1,1,2,2,1,2,0,1,2,0,2,1,1,1,2,1,1,1,2,1,2,1,1,1,0,2,0,0,1,2,1,0,0,1,1,1,1,1,2,1,0,1,0,1,0,1,1,2,1,0,2,1,0,2,1,0,1,2,2,0,1,2,0,2,1,2,0,0,0,1,1,0,1,1,2,1,2,2,2,1,0,0,0,1,2,0,2,2,2,0,1,1,1,2,2,1
552313.7548,4962980.459,0,2,1,1,2,2,2,2,1,2,1,0,1,1,1,2,0,1,2,2,0,1,0,0,1,2,2,0,0,0,2,0,0,0,1,0,2,0,1,2,2,1,0,1,2,0,1,1,1,0,1,0,2,0,2,2,0,2,1,0,0,0,2,1,2,0,1,2,1,0,0,0,0,0,2,0,0,0,2,1,2,2,2,0,2,1,0,2,1,0,0,2,2,2,1,2,0,0,2,1,1
521354.6306,4944697.818,0,1,2,2,0,2,1,0,2,0,1,1,1,1,1,2,0,1,1,2,1,1,2,2,2,1,1,0,1,1,1,1,2,2,1,1,2,2,0,2,1,2,1,0,2,0,1,1,2,1,1,2,1,0,1,2,0,0,2,2,1,1,1,2,2,1,1,2,1,0,1,1,1,0,0,2,0,0,1,1,1,2,1,2,1,1,1,0,1,2,2,2,2,1,1,1,1,2,1,1,2
540273.3472,4973908.784,5,2,1,1,2,2,1,1,1,1,2,0,0,0,2,1,1,0,2,1,2,1,2,1,1,0,1,1,1,1,0,1,1,2,2,1,1,1,2,2,1,2,0,0,0,0,2,0,1,1,1,1,2,1,1,1,0,1,1,2,1,1,0,2,1,1,1,1,2,2,0,0,2,0,1,1,1,1,0,1,1,2,2,1,1,0,0,0,2,1,1,2,2,1,1,0,1,2,1,1,0
483790.7442,4906529.534,5,0,1,2,0,0,0,1,1,2,1,0,2,2,1,1,1,1,1,2,2,2,1,2,1,0,2,0,2,1,2,1,1,2,2,1,2,0,2,2,1,1,2,2,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,1,2,2,2,1,1,1,2,1,2,1,0,0,2,2,1,2,1,2,0,1,0,2,0,1,2,1,1,1,1,1,0,2,1,2,1
500412.7278,4929237.462,0,0,2,1,1,2,0,2,0,1,1,1,2,0,0,1,0,0,0,2,2,2,0,1,0,0,1,0,1,1,2,1,0,0,2,1,1,1,2,2,2,1,1,2,2,1,2,0,2,0,0,0,1,1,0,1,2,1,1,1,1,1,2,1,1,0,2,2,2,1,2,2,1,1,0,2,1,2,2,0,2,1,1,0,0,0,1,1,1,0,1,2,1,1,1,1,2,2,1,2,0
494499.437,4953472.43,5,0,0,2,1,2,0,2,1,2,1,0,1,1,1,1,2,2,1,1,0,1,0,2,1,0,1,0,2,2,1,1,1,0,0,2,0,2,2,2,2,2,2,2,0,0,2,2,0,0,0,2,1,0,0,2,0,2,2,0,0,2,1,0,1,0,2,1,2,0,0,2,2,1,1,1,1,2,2,1,0,2,1,2,0,1,0,2,0,2,1,2,1,0,0,1,0,1,0,0,0
546116.4322,4964021.012,5,2,2,2,1,0,2,1,1,1,2,0,0,1,0,1,1,2,2,2,1,1,1,0,1,1,2,0,0,1,2,2,2,1,2,1,2,0,2,1,0,1,1,1,1,1,2,1,2,1,1,1,2,1,0,1,0,2,0,1,0,1,2,1,2,1,0,0,0,1,1,1,0,1,2,1,0,1,1,0,1,2,2,1,1,1,0,0,0,1,0,2,1,1,2,1,1,2,1,2,2
561405.2301,4964745.618,0,1,1,1,0,1,1,2,1,1,0,2,0,1,0,2,1,1,0,1,1,0,0,1,0,1,1,2,1,2,1,2,0,2,1,0,2,1,0,2,0,0,1,1,1,2,2,0,0,1,1,1,1,2,1,1,0,2,2,2,0,0,2,0,1,0,1,1,0,1,1,2,1,0,2,1,0,1,2,1,0,1,2,1,0,0,1,0,2,2,0,2,0,1,1,1,0,1,2,1,2
497740.1499,4973962.471,5,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,1,2,0,0,2,2,0,1,1,2,1,1,1,2,0,2,1,1,0,1,2,2,1,1,0,0,0,2,2,2,1,1,0,1,2,2,1,1,1,2,0,1,0,1,0,1,1,1,2,1,0,2,0,1,0,0,1,2,2,2,2,0,0,2,1,1,0,1,1,2,1,0,0,2,2,1,1,0,0,0,1,1,1
566939.5192,4986762.871,0,2,1,2,1,0,1,0,1,0,1,1,0,2,1,1,0,1,1,2,2,0,2,0,1,1,0,0,1,0,0,2,0,2,0,1,0,0,0,2,1,2,2,1,0,2,1,1,0,2,0,0,2,2,1,1,2,1,2,0,1,0,2,1,0,2,2,2,1,1,2,1,1,0,2,0,0,1,1,2,0,2,2,1,1,2,2,1,1,0,0,2,2,2,2,0,0,2,1,1,0
561484.4041,4941110.057,0,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,0,1,1,0,0,2,2,2,1,1,1,0,1,1,0,1,2,2,1,1,2,1,0,0,0,1,1,2,0,1,0,2,0,1,1,2,2,0,1,1,0,1,1,0,0,1,0,1,1,2,2,0,0,0,1,2,0,2,2,0,2,2,0,1,2,1,1,0,0,0,1,0,0,0,2,0,0,1,0,2,2,1,2,1
520270.7715,4915069.449,0,1,2,2,0,1,1,2,0,0,2,1,1,0,1,1,1,0,0,2,2,1,2,1,0,1,2,2,1,1,2,1,1,2,1,2,0,0,1,1,1,0,1,2,1,0,2,2,0,0,1,0,1,2,1,1,0,1,1,1,2,1,1,0,2,0,0,2,0,0,1,2,1,0,0,2,1,0,0,0,1,0,1,0,2,0,1,2,1,1,1,1,1,1,0,1,2,1,1,1,2
546985.6861,4979276.221,5,2,1,1,0,0,1,1,2,2,2,2,2,0,0,2,0,1,2,1,2,1,2,1,0,0,0,0,1,0,1,1,0,2,2,0,1,2,0,1,2,0,1,0,1,1,1,0,2,0,1,1,1,2,1,0,0,1,1,2,1,0,1,1,2,1,1,1,0,1,1,2,1,0,0,2,0,0,1,1,2,2,2,2,0,0,0,0,2,0,0,1,1,0,1,1,1,2,1,2,1
485268.2273,4936554.618,0,0,2,2,1,0,1,1,0,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,0,1,1,1,1,1,2,2,0,1,1,1,1,1,2,2,2,2,1,1,0,1,2,0,0,1,0,0,2,2,2,1,0,2,1,2,0,1,1,1,2,2,2,2,1,2,1,1,1,2,1,1,2,1,0,2,0,1,1,1,1,0,0,0,2,1,1,1,0,1,1,0,2,1,0
508080.6855,4915853.803,0,0,2,1,1,2,2,2,0,0,1,0,2,0,1,1,1,2,0,1,2,2,1,2,2,1,2,1,0,1,2,0,2,2,2,2,2,2,1,0,1,1,1,2,1,0,2,1,0,0,1,0,1,1,2,1,1,0,0,1,1,2,1,0,1,2,1,1,2,1,2,1,2,0,1,2,1,1,2,1,0,2,1,0,1,2,0,1,0,1,2,0,0,1,1,0,1,1,2,1,2
507150.0579,4908805.965,0,0,1,2,1,0,2,2,0,0,0,0,1,1,2,0,1,2,0,0,2,1,2,2,0,1,2,0,1,2,1,0,2,2,1,0,2,1,2,0,1,2,1,1,2,1,2,1,0,0,1,1,1,1,2,1,0,1,0,2,1,2,0,0,0,1,1,2,2,0,2,2,1,1,2,2,1,1,2,0,1,2,1,0,0,1,1,1,0,1,2,1,2,1,2,1,2,1,0,2,1
555047.5417,4944584.492,0,1,2,0,0,0,2,1,1,1,2,2,2,2,0,1,1,0,2,2,0,1,0,1,2,1,0,1,0,2,1,1,2,1,2,1,2,2,1,2,0,1,2,1,1,0,1,1,0,0,2,1,2,0,0,0,2,0,0,0,0,1,2,1,1,0,2,1,0,1,1,2,2,0,1,2,0,1,0,2,2,1,1,1,1,1,1,0,0,0,1,2,1,2,0,1,1,1,1,0,2
509506.4483,4980127.978,5,2,1,2,0,1,2,1,2,0,0,1,0,0,0,2,2,2,2,1,0,1,1,0,0,0,0,2,1,1,1,1,1,2,1,0,1,2,2,2,0,2,1,0,1,0,2,2,1,1,1,1,1,1,0,0,0,1,0,2,1,0,1,2,0,1,1,1,1,2,0,2,0,1,0,2,0,1,1,0,0,0,1,0,0,1,1,0,2,2,1,1,1,0,2,0,2,0,2,2,0
507839.591,4912053.15,0,0,2,1,0,0,0,2,1,1,2,1,0,2,2,1,0,2,0,0,2,1,1,2,2,2,2,1,1,1,2,1,0,2,1,2,1,2,1,1,0,0,1,0,2,1,1,0,0,0,1,2,0,0,2,0,0,1,1,1,1,1,0,0,1,0,2,2,1,1,2,0,2,0,2,2,0,0,2,1,0,2,2,2,0,1,0,2,0,1,1,1,2,2,0,0,1,1,1,1,0
479076.4261,4949245.48,5,0,2,0,2,1,0,1,1,0,1,0,0,1,1,2,1,1,2,1,1,2,0,2,1,1,2,1,1,1,2,0,2,1,0,2,1,0,2,2,2,1,1,1,2,0,2,0,0,0,0,2,0,0,0,2,2,1,1,2,0,1,0,1,1,0,1,0,1,1,0,0,2,1,1,2,1,2,1,0,0,1,0,1,1,2,0,2,0,0,2,1,0,0,1,1,1,1,0,2,1
567004.2557,4917320.811,5,1,1,2,0,1,0,0,1,2,0,2,2,2,1,0,0,0,2,2,2,2,1,2,2,1,2,1,1,1,1,1,2,0,0,1,0,1,0,2,1,2,1,1,2,0,2,0,2,2,1,2,1,1,1,0,2,1,1,0,0,0,2,1,1,0,0,2,0,1,0,1,1,0,1,0,0,1,0,0,2,1,1,1,0,1,0,1,0,1,0,1,2,1,1,2,1,2,1,2,1
564830.7344,4924613.47,5,2,2,2,0,1,1,1,0,2,1,2,2,1,1,1,0,0,2,2,1,0,2,0,2,2,0,1,0,1,2,0,1,2,0,1,2,1,1,2,2,1,2,1,0,0,1,1,2,1,1,1,1,1,0,1,1,0,2,2,1,0,2,2,2,1,2,2,1,0,1,1,1,0,1,1,0,2,2,1,1,1,1,1,2,1,0,0,0,1,0,2,2,0,2,1,2,2,1,1,1
518914.7339,4907743.257,0,0,1,2,1,1,1,2,0,2,1,0,2,0,0,1,0,1,1,0,2,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,0,1,1,2,1,0,1,1,0,2,1,0,0,0,2,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,2,1,0,2,2,2,1,2,2,1,0,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,0,2,1,2,1,0
510725.8102,4996187.313,5,2,1,0,1,2,0,2,2,1,2,1,0,1,0,2,1,1,1,2,0,0,2,0,1,0,1,0,1,2,0,2,0,1,1,0,1,2,1,1,0,1,1,1,0,1,1,2,1,0,1,1,2,1,0,1,0,2,2,1,0,1,0,0,2,0,2,0,2,0,0,2,0,0,1,1,1,2,2,1,1,2,2,1,2,1,1,1,2,0,1,2,0,1,0,0,0,2,2,1,0
535150.3356,4951779.048,5,2,1,1,1,2,1,2,2,0,1,1,0,0,2,1,0,0,1,1,1,1,0,1,0,1,0,0,0,2,2,0,1,1,1,2,1,1,0,2,2,2,1,1,2,0,0,1,2,2,1,1,1,1,0,2,1,1,0,0,2,2,2,2,2,0,1,0,1,1,0,2,0,0,2,1,1,1,2,1,1,2,1,2,1,1,2,0,1,2,0,2,1,2,1,1,0,1,0,2,2
515388.7776,4940757.383,0,1,2,2,1,2,1,2,2,1,2,0,0,2,1,2,1,1,1,2,1,1,2,1,2,1,1,2,1,0,2,2,1,2,2,1,1,1,0,2,1,1,1,0,2,1,0,1,1,0,1,0,2,0,0,0,1,0,2,1,1,0,0,1,1,1,2,1,1,1,1,2,0,0,1,2,1,2,2,1,2,1,0,1,1,2,1,1,1,1,1,2,1,0,0,1,0,2,2,2,2
532388.4125,4995847.793,5,2,1,2,2,1,2,1,2,2,2,2,1,1,0,1,1,1,1,0,1,1,2,1,0,0,2,1,0,2,0,1,0,2,2,0,1,1,2,1,0,0,1,2,1,0,0,1,0,0,2,1,0,2,0,2,0,0,0,1,0,1,2,1,2,1,2,1,2,1,1,1,1,0,2,1,0,0,1,2,1,1,2,1,1,0,0,1,0,1,0,0,1,2,2,2,0,1,1,1,1
522905.8423,4992715.916,5,2,1,2,2,1,1,0,2,1,1,2,1,2,1,1,2,1,0,1,1,1,2,0,1,0,2,0,1,0,2,0,0,2,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,2,1,0,2,1,2,1,2,1,1,2,0,1,1,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,1,2,1,1,2,2,0,0,1,1,0,0,0,1,1,1,1
509105.8812,4979241.485,5,1,1,0,2,1,2,1,2,0,1,2,1,1,0,2,2,2,2,2,0,1,2,1,0,2,0,2,1,1,2,1,2,0,2,1,2,2,1,1,0,2,1,1,0,0,2,2,1,0,0,1,1,2,0,0,1,2,0,2,2,0,1,1,0,1,2,1,0,1,0,1,1,1,1,0,0,2,2,1,0,0,0,0,0,0,1,0,2,2,1,2,2,1,2,1,1,0,2,2,0
553087.9804,4931273.95,5,1,2,2,2,1,2,2,1,1,1,0,1,2,1,1,1,0,2,2,0,0,1,0,2,1,1,2,0,1,2,0,0,1,2,1,2,1,2,1,0,1,2,1,2,0,1,0,1,0,0,2,2,1,1,2,2,0,0,1,0,0,1,0,2,2,0,2,0,1,1,1,2,0,1,1,0,0,1,2,1,2,1,1,1,1,2,1,0,0,0,2,0,0,1,0,2,0,1,2,1
551487.8265,4965806.59,0,1,2,0,1,0,0,2,2,1,2,2,1,2,0,2,1,1,2,2,2,1,1,2,0,1,1,0,1,2,0,1,1,1,1,2,2,1,2,2,1,1,1,2,0,0,1,0,0,0,2,2,2,2,1,0,0,1,0,1,1,0,1,0,2,1,0,2,1,0,0,2,2,2,2,0,0,1,0,2,1,1,2,1,0,2,1,0,1,2,1,2,1,2,1,0,1,2,2,2,2
515097.3079,4955414.355,5,2,1,1,1,0,2,1,1,0,2,1,1,1,1,2,0,1,1,0,2,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,2,1,0,2,1,1,0,1,0,1,0,1,1,1,1,1,2,1,2,0,0,1,2,2,1,2,2,2,2,1,0,0,1,1,0,1,1,1,1,2,1,1,2,1,2,0,1,2,0,0,1,1,2,1,0,1,1,0,1,0,2,2
491548.9511,4927903.551,0,0,2,2,0,1,1,1,1,1,1,0,1,0,2,2,0,1,2,1,2,2,1,0,0,0,2,2,2,0,2,0,0,1,0,1,0,1,1,2,0,1,1,0,2,1,2,2,1,0,1,1,1,1,1,1,0,0,0,0,0,2,2,0,1,1,2,2,1,0,0,2,0,1,1,2,0,1,2,1,0,2,1,1,0,1,0,0,0,0,2,1,0,0,0,1,0,1,2,2,1
547023.07,4995439.103,5,2,2,2,1,0,2,2,2,2,1,1,0,2,1,0,0,1,1,2,2,0,1,0,1,0,2,1,0,0,2,1,0,1,1,0,2,1,1,0,1,1,1,2,1,0,2,0,1,1,1,0,2,0,1,1,0,2,2,2,1,2,0,0,1,1,0,1,0,1,0,2,1,2,1,1,0,1,2,1,1,1,2,1,0,1,1,2,1,1,0,1,2,2,0,2,1,1,1,0,2
488914.9202,4951613.932,5,0,2,2,1,1,0,2,1,2,2,1,0,2,1,2,2,2,1,0,1,1,1,2,1,1,1,2,2,1,1,0,2,1,0,1,1,0,1,1,1,1,2,2,2,0,1,0,0,1,1,2,2,0,1,2,2,2,2,0,1,2,0,1,2,1,2,1,2,0,0,1,2,1,0,2,0,2,1,1,1,2,2,1,1,0,1,2,0,2,1,2,0,0,0,1,1,1,0,2,1
565612.395,4946003.156,0,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,0,1,0,2,2,0,2,1,0,2,1,1,1,0,2,2,0,0,1,1,2,0,1,2,1,2,1,1,2,0,1,2,1,0,1,1,2,2,0,1,2,1,1,0,1,1,2,1,0,2,2,2,0,1,1,1,2,0,2,1,0,0,1,1,2,0,0,1,2,2,1,0,2,1,0,2,2,1,0,1,1,2,2,2,2
509072.6795,4992945.214,5,2,2,1,0,1,0,2,1,0,2,1,1,2,1,1,0,1,1,1,0,1,2,2,0,1,0,1,1,0,0,1,1,1,1,0,1,2,0,1,1,1,1,2,0,1,2,2,2,0,1,0,0,1,0,2,1,2,0,1,0,1,0,2,0,0,2,1,1,1,1,2,0,0,1,1,2,2,0,1,1,2,1,1,0,2,1,0,1,0,2,2,2,1,1,0,0,1,1,1,1
495664.7664,4948525.917,0,0,2,2,0,2,1,1,2,1,2,0,2,0,1,1,0,0,2,1,2,1,0,1,1,0,2,1,2,1,1,0,1,2,1,1,1,1,2,0,1,2,0,2,1,1,1,0,0,0,0,1,2,0,0,1,1,2,2,1,1,1,1,0,1,2,2,2,1,2,0,0,2,0,1,2,0,2,2,1,1,2,2,0,0,1,0,1,1,2,0,1,1,2,1,1,0,2,1,1,1
545384.3524,4968171.989,0,2,1,1,1,1,2,2,2,1,0,1,0,1,0,0,0,1,2,2,1,1,2,0,0,1,2,0,1,1,0,0,2,1,0,2,1,1,0,2,1,0,1,0,2,0,2,0,1,1,2,1,2,2,0,1,0,2,1,2,0,0,2,1,2,1,0,0,1,1,1,0,2,0,1,1,0,0,1,1,2,2,2,1,1,1,1,2,1,2,0,2,1,1,2,0,0,2,1,2,2
481371.9815,4916459.966,5,0,2,1,2,1,1,2,0,0,1,2,1,0,2,1,1,0,0,1,2,0,2,1,2,0,1,1,2,1,2,0,2,2,0,1,2,0,2,2,1,0,1,1,1,0,2,2,2,0,1,0,1,1,0,0,0,0,1,2,2,2,0,2,0,1,0,2,1,0,0,1,1,0,1,2,0,1,2,1,1,2,2,2,0,0,0,2,0,1,2,1,0,1,2,2,2,0,1,2,2
503628.4963,4994925.12,5,2,1,2,1,2,2,2,1,2,1,2,1,0,0,2,1,0,1,2,2,1,2,1,0,0,0,0,1,1,1,2,0,2,0,0,1,0,1,2,0,2,1,0,0,2,2,2,1,1,0,0,1,1,0,2,1,0,1,1,1,2,1,2,0,2,2,1,1,2,1,1,1,2,1,2,0,2,2,1,2,1,1,1,0,1,0,1,0,2,2,2,1,1,1,0,0,0,1,1,2
496568.6743,4962525.263,5,1,2,2,1,1,2,2,1,2,1,0,2,1,1,2,1,1,0,1,1,2,1,1,2,0,1,2,2,1,0,0,1,2,0,2,2,0,2,0,1,0,0,2,0,0,2,1,2,0,0,2,0,2,0,0,0,2,0,1,0,2,2,1,0,0,2,0,1,0,1,1,0,0,2,2,0,0,2,0,0,2,1,2,1,0,1,1,0,1,2,2,1,0,0,0,1,1,2,2,0
